"state","state_abb","county","stcty","FIPS","year","crsi_NaturalEnvironment","IMPACTS_drought","IMPACTS_extremeheat","IMPACTS_flooding","IMPACTS_precipitation","IMPACTS_sealevelrise","IMPACTS_stormsurge","IMPACTS_airqualityoutdoor","IMPACTS_airtemperature","IMPACTS_erosion","IMPACTS_seasonalshift","IMPACTS_vectors","IMPACTS_oceanacidification","IMPACTS_watertemperature","IMPACTS_NA","IMPACTS_extremestormevent","IMPACTS_wind","IMPACTS_ecosystems","IMPACTS_saltwaterintrusion","IMPACTS_extremecold","IMPACTS_airqualityindoor","IMPACTS_","IMPACTS_ecosystemsnaturalresources","IMPACTS_floodingprecipitation","IMPACTS_wildfires","IMPACTS_wildfire","FEATURE_ecosystemsnaturalresources","FEATURE_governmentfloodzonemapping","FEATURE_infrastructurebuilt","FEATURE_infrastructurecommunication","FEATURE_responseemergencydisasterpreparednessmitigation","FEATURE_socialoutreachcommunicationeducation","FEATURE_economiccostbenefitanalysis","FEATURE_economicecosystemservices","FEATURE_governmentbylawsordinancescodes","FEATURE_infrastructuretransportation","FEATURE_socialfoodsecurity","FEATURE_socialpublichealth","FEATURE_infrastructuredrinkingwater","FEATURE_responsedamsafety","FEATURE_socialculturalhistoricalresources","FEATURE_economicresilience","FEATURE_ecosystemscoastalprotection","FEATURE_governmentdownscaleclimatemodeling","FEATURE_infrastructureenergy","FEATURE_socialenvironmentaljustice","FEATURE_socialhousing","FEATURE_socialvulnerablepopulations","FEATURE_infrastructurestormwater","FEATURE_governmentlanduseregulations","FEATURE_infrastructurecoastal","FEATURE_infrastructurewastewater","FEATURE_ecosystemsagricultureforestry","FEATURE_governmentgreenhousegasmitigation","FEATURE_responsedebrismanagement","FEATURE_infrastructuregreen","FEATURE_ecosystemsriverine","FEATURE_socialvulnerablepopulation","PLAN_TYPE_vulnerabilityassessment","PLAN_TYPE_resilienceplan","PLAN_TYPE_femahazardmultihazardmitigationplans","PLAN_TYPE_harbormanagementplan","PLAN_TYPE_adaptationplan","PLAN_TYPE_municipalmasterorcomprehensiveplan","PLAN_TYPE_capitalimprovementsplan","PLAN_TYPE_coastalplan","PLAN_TYPE_casestudy","PLAN_TYPE_climateactionplan","PLAN_TYPE_webpage","PLAN_TYPE_presentation","PLAN_TYPE_measurementandevaluation","PLAN_TYPE_NA","PLAN_TYPE_landuseplanning","PLAN_TYPE_stormwaterplan","PLAN_TYPE_openspaceplan","PLAN_TYPE_zoningordinance","PLAN_TYPE_economicdevelopmentplanorstrategy","PLAN_TYPE_disasterrecoveryplan","PLAN_TYPE_femahazardmultihazardmitigation","PLAN_TYPE_evacuationplan","PLAN_TYPE_climatemitigationdocument","PLAN_TYPE_watershedmanagementplan","PLAN_TYPE_emergencyresponseplan","PLAN_TYPE_historicpreservationplan","PLAN_TYPE_floodplainmanagementplan","PLAN_TYPE_femahazardmitigationplan","PLAN_TYPE_stormwatermanagementplan","PLAN_TYPE_measurementandevaulation","PLAN_TYPE_coastalplanorcoastalelementinotherplan","COMMUNITY_town","COMMUNITY_organization","COMMUNITY_state","COMMUNITY_watershed","COMMUNITY_tribe","total_policy","SPL_THEMES","RPL_THEMES","SPL_THEME1","RPL_THEME1","SPL_THEME2","RPL_THEME2","SPL_THEME3","RPL_THEME3","SPL_THEME4","RPL_THEME4","EP_POV150","EPL_POV150","EP_UNEMP","EPL_UNEMP","E_TOTPOP","M_HBURD","M_NOHSDP","M_MINRTY","E_MINRTY","M_SNGPNT","M_MOBILE","E_LIMENG","M_LIMENG","STATE","COUNTY","PC1_imp","PC2_imp","PC3_imp","PC4_imp","PC1_fea","PC2_fea","PC3_fea","PC4_fea","PC1_plan","PC2_plan","PC3_plan","PC4_plan","PC5_plan","M_HBURD_POP","M_NOHSDP_POP","M_MINRTY_POP","M_SNGPNT_POP","M_MOBILE_POP","M_LIMENG_POP","first_treat","id","vulnerability"
"Vermont","VT","Grand Isle","VT_GRAND ISLE","50013",2010,0.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0.0844,NA,NA,NA,NA,NA,NA,NA,NA,453,0.0356,0.0550414,0.261,7105,131,180,370,24782,260,104,15,426,"Vermont","Grand Isle",-1.90205561844577,0.283265732016883,-0.360878349008256,0.220256304254983,-2.3884261013146,-0.264866245565068,-0.251018757583049,-0.191857168606742,-2.91948327099983,-0.411898075659322,0.444300575655357,-0.531287967098038,0.0490490627926145,0.0184377199155524,0.0253342716396904,0.0520760028149191,0.0365939479239972,0.0146375791695989,0.0599577762139338,0,61,NA
"Vermont","VT","Grand Isle","VT_GRAND ISLE","50013",2014,0.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5234,0.0166,0.5196,0.0621,1.2299,0.0751,0.5708,0.2483,1.2031,0.0337,24,0.049,7,0.3454,6979,131,76,8,424,66.6,104,28,46,"Vermont","Grand Isle",-1.90205561844577,0.283265732016883,-0.360878349008256,0.220256304254983,-2.3884261013146,-0.264866245565068,-0.251018757583049,-0.191857168606742,-2.91948327099983,-0.411898075659322,0.444300575655357,-0.531287967098038,0.0490490627926145,0.0187705975068061,0.0108898122940249,0.00114629603094999,0.00954291445765869,0.0149018484023499,0.00659120217796246,0,61,0.0166
"Vermont","VT","Grand Isle","VT_GRAND ISLE","50013",2016,0.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.192,0.0073,0.5654,0.0777,1.0216,0.0446,0.5626,0.2423,1.0423,0.0188,18.1,0.0315,6.1,0.3964,6945,112,73,10,469,55.2,114,25,47.1,"Vermont","Grand Isle",-1.90205561844577,0.283265732016883,-0.360878349008256,0.220256304254983,-2.3884261013146,-0.264866245565068,-0.251018757583049,-0.191857168606742,-2.91948327099983,-0.411898075659322,0.444300575655357,-0.531287967098038,0.0490490627926145,0.0161267098632109,0.0105111591072714,0.00143988480921526,0.00794816414686825,0.016414686825054,0.00678185745140389,0,61,0.0073
"Vermont","VT","Grand Isle","VT_GRAND ISLE","50013",2018,0.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6038,0.0025,0.5251,0.0637,0.9204,0.0337,0.3849,0.1656,0.7734,0.0067,3898,0.0563,4.7,0.3634,6965,103,66,11,492,51.5,104,14,48.4,"Vermont","Grand Isle",-1.90205561844577,0.283265732016883,-0.360878349008256,0.220256304254983,-2.3884261013146,-0.264866245565068,-0.251018757583049,-0.191857168606742,-2.91948327099983,-0.411898075659322,0.444300575655357,-0.531287967098038,0.0490490627926145,0.0147882268485284,0.0094759511844939,0.00157932519741565,0.00739411342426418,0.0149318018664752,0.00694903086862886,0,61,0.0025
"Vermont","VT","Grand Isle","VT_GRAND ISLE","50013",2020,0.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3638,0.007,1.4109,0.17,1.1142,0.0121,0.2409,0.2409,0.5978,0.0038,11.8,0.043,4.6,0.4386,7075,135,65,124,558,39,92,12,56,"Vermont","Grand Isle",-1.90205561844577,0.283265732016883,-0.360878349008256,0.220256304254983,-2.3884261013146,-0.264866245565068,-0.251018757583049,-0.191857168606742,-2.91948327099983,-0.411898075659322,0.444300575655357,-0.531287967098038,0.0490490627926145,0.0190812720848057,0.00918727915194346,0.0175265017667845,0.00551236749116608,0.0130035335689046,0.00791519434628975,0,61,0.007
"Vermont","VT","Grand Isle","VT_GRAND ISLE","50013",2022,0.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3558,0.006,1.1934,0.1203,1.2104,0.0156,0.2485,0.2485,0.7035,0.0057,12.3,0.0563,3.5,0.2568,7335,131,56,45,657,36,112,16,58,"Vermont","Grand Isle",-1.90205561844577,0.283265732016883,-0.360878349008256,0.220256304254983,-2.3884261013146,-0.264866245565068,-0.251018757583049,-0.191857168606742,-2.91948327099983,-0.411898075659322,0.444300575655357,-0.531287967098038,0.0490490627926145,0.0178595773687798,0.0076346284935242,0.00613496932515337,0.0049079754601227,0.0152692569870484,0.00790729379686435,0,61,0.006
"Vermont","VT","Lamoille","VT_LAMOILLE","50015",2000,0.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2881,0.8097,NA,NA,NA,NA,NA,NA,NA,NA,2164,0.5445,603,0.8998,23233,3111,1993,853,1899,815,1106,77816,104,"Vermont","Lamoille",-1.90205561844577,0.283265732016883,-0.360878349008256,0.220256304254983,-2.3884261013146,-0.264866245565068,-0.251018757583049,-0.191857168606742,-2.91948327099983,-0.411898075659322,0.444300575655357,-0.531287967098038,0.0490490627926145,0.133904360177334,0.0857831532733612,0.0367150174321009,0.0350794129040589,0.0476047002109069,0.00447639133990445,2011,62,NA
"Vermont","VT","Lamoille","VT_LAMOILLE","50015",2010,0.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7523,0.3913,NA,NA,NA,NA,NA,NA,NA,NA,2796,0.3227,0.0515584,0.2241,24040,131,188,1048,2628,1039,210,84,419,"Vermont","Lamoille",-1.90205561844577,0.283265732016883,-0.360878349008256,0.220256304254983,-2.3884261013146,-0.264866245565068,-0.251018757583049,-0.191857168606742,-2.91948327099983,-0.411898075659322,0.444300575655357,-0.531287967098038,0.0490490627926145,0.00544925124792013,0.00782029950083195,0.0435940099833611,0.0432196339434276,0.00873544093178037,0.0174292845257903,2011,62,NA
"Vermont","VT","Lamoille","VT_LAMOILLE","50015",2014,0.438,0,1,6,4,0,0,1,4,2,4,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2,0,2,1,4,3,0,1,2,5,1,2,2,0,2,0,0,1,3,0,3,1,2,3,0,2,3,4,0,1,0,0,1,3,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,4.7743,0.1025,0.8144,0.1455,1.2229,0.0732,0.4947,0.2089,2.2423,0.3524,24.8,0.0315,4.6,0.1331,24843,253,225,52,1206,155,169,95,91.1,"Vermont","Lamoille",-0.423175967486324,0.146831950003764,3.2242560660921,-0.286898950515895,-0.280940935930085,-0.432049181657715,0.627216841801694,0.344346709242115,0.554740069816095,-1.89707534071453,0.864329582269202,0.218539983555357,0.159404926736575,0.0101839552389003,0.00905687718874532,0.00209314495028781,0.00623918206335789,0.00680272108843537,0.00366702894175422,2011,62,0.1025
"Vermont","VT","Lamoille","VT_LAMOILLE","50015",2016,0.438,0,2,8,5,0,0,1,4,2,6,2,0,0,4,1,0,0,0,0,0,1,0,0,0,0,3,0,3,1,4,3,0,1,2,6,1,3,2,0,2,3,0,1,5,0,3,1,2,4,0,2,5,6,0,1,0,0,1,3,0,0,3,0,0,0,0,1,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,5.1955,0.149,0.8071,0.1522,1.3451,0.1057,0.5692,0.2471,2.4741,0.4655,29,0.1884,3.9,0.1363,25136,103,201,22,1282,159.6,119,131,133.5,"Vermont","Lamoille",-0.0144017769690344,0.0119828583825234,4.12783952863246,-0.338367528235335,0.244387500421578,-0.371103641644336,1.1570858785105,0.504196170862078,1.20932646770808,-2.10333307170182,0.352092712353196,1.68131322999667,0.306147107962141,0.00409770846594526,0.00799649904519414,0.000875238701464036,0.00634945894334819,0.00473424570337365,0.00531110757479313,2011,62,0.149
"Vermont","VT","Lamoille","VT_LAMOILLE","50015",2018,0.438,1,4,11,7,0,0,1,4,4,6,4,0,0,5,2,2,1,0,2,0,1,0,0,0,1,6,1,5,2,6,5,1,1,4,9,2,4,5,3,4,6,0,2,9,0,6,1,3,6,0,4,8,7,1,1,2,0,1,3,1,0,3,1,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,0,0,18,4.9827,0.1309,1.027,0.2102,1.3565,0.113,0.2136,0.0793,2.3856,0.4279,3136,0.0579,4.1,0.2611,25268,226,263,3,1338,185.9,188,19,63,"Vermont","Lamoille",1.22678263069267,0.558115534840202,4.39569636952445,-0.252953207666826,2.52676028978544,-0.672994162369032,1.70547840600947,0.0774645582663852,1.54562343860986,-2.14156404455671,0.404698043370466,2.28304507463231,-1.05158776057116,0.00894411904384993,0.0104084217191705,0.000118727243944911,0.00735713154978629,0.00744024062054773,0.00249327212284312,2011,62,0.1309
"Vermont","VT","Lamoille","VT_LAMOILLE","50015",2020,0.438,1,4,12,8,0,0,2,5,4,7,5,0,0,5,4,2,2,0,2,0,1,0,0,0,1,7,2,7,2,8,5,1,2,5,10,2,5,5,3,4,8,0,2,9,0,6,1,3,6,0,4,8,8,1,1,2,0,1,3,1,0,3,1,0,0,0,3,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,0,0,20,5.7794,0.1636,1.7832,0.2651,1.557,0.0525,0.1359,0.1359,2.3033,0.3927,19,0.2724,3.7,0.2543,25376,359,273,140,1464,166,228,76,82,"Vermont","Lamoille",1.81569287299136,0.50987689279874,4.82124817408147,-0.307684329038663,2.98374163419879,-0.474141229538395,1.92037818486228,0.252163142695701,1.9498485273667,-2.2356027886954,0.1736176413108,3.11184096317159,-1.69698432548338,0.0141472257250946,0.0107581967213115,0.00551702395964691,0.00654161412358134,0.00898486759142497,0.00323139974779319,2011,62,0.1636
"Vermont","VT","Lamoille","VT_LAMOILLE","50015",2022,0.438,2,5,15,9,0,0,4,6,4,8,6,0,0,5,5,3,5,0,3,2,1,0,0,0,2,10,2,11,3,11,9,2,3,9,14,2,8,8,3,6,12,0,3,13,2,9,1,4,9,0,7,9,10,1,2,5,0,1,3,1,0,3,4,0,0,0,4,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,21,0,0,24,5.6115,0.1409,1.796,0.2685,1.4531,0.034,0.1276,0.1276,2.2348,0.3678,16.1,0.1686,3.9,0.3296,25977,375,251,118,1716,167,234,45,69,"Vermont","Lamoille",3.45648537233924,1.02861888672823,5.31050316066607,-0.473295434573465,5.70029680738825,-0.591897167152686,3.03661432625947,-0.193664632156612,2.3531604533988,-2.14117986027764,0.335192142354189,4.05945552622966,-2.86466924959535,0.0144358470955076,0.0096623936559264,0.00454247988605305,0.0064287639065327,0.00900796858759672,0.00265619586557339,2011,62,0.1409
"Vermont","VT","Orange","VT_ORANGE","50017",2000,0.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2881,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,2513,0.6774,675,0.8998,28226,2760,3000,720,245,927,1573,76334,78,"Vermont","Orange",-1.90205561844577,0.283265732016883,-0.360878349008256,0.220256304254983,-2.3884261013146,-0.264866245565068,-0.251018757583049,-0.191857168606742,-2.91948327099983,-0.411898075659322,0.444300575655357,-0.531287967098038,0.0490490627926145,0.0977821866364345,0.106284985474385,0.0255083965138525,0.0328420605115851,0.0557287607170694,0.00276340962233402,2011,63,NA
"Vermont","VT","Orange","VT_ORANGE","50017",2010,0.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2308,0.1111,NA,NA,NA,NA,NA,NA,NA,NA,2835,0.1852,0.0600827,0.3265,29059,131,195,1038,1885,1135,161,38,406,"Vermont","Orange",-1.90205561844577,0.283265732016883,-0.360878349008256,0.220256304254983,-2.3884261013146,-0.264866245565068,-0.251018757583049,-0.191857168606742,-2.91948327099983,-0.411898075659322,0.444300575655357,-0.531287967098038,0.0490490627926145,0.00450806978904986,0.00671048556385285,0.0357204308475859,0.0390584672562717,0.00554045218348876,0.0139715750714064,2011,63,NA
"Vermont","VT","Orange","VT_ORANGE","50017",2014,0.351,0,1,6,4,0,0,1,4,2,4,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2,0,2,1,4,3,0,1,2,5,1,2,2,0,2,0,0,1,3,0,3,1,2,3,0,2,3,4,0,1,0,0,1,3,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,5.2588,0.1579,0.9309,0.1827,1.6686,0.2506,0.3706,0.1433,2.2888,0.3779,12.8,0.1254,5.7,0.2111,28927,566,206,29,1165,140,193,85,69.2,"Vermont","Orange",-0.423175967486324,0.146831950003764,3.2242560660921,-0.286898950515895,-0.280940935930085,-0.432049181657715,0.627216841801694,0.344346709242115,0.554740069816095,-1.89707534071453,0.864329582269202,0.218539983555357,0.159404926736575,0.0195664949700971,0.00712137449441698,0.00100252359387424,0.00483976907387562,0.00667196736612853,0.00239222871365852,2011,63,0.1579
"Vermont","VT","Orange","VT_ORANGE","50017",2016,0.351,0,2,8,5,0,0,1,4,2,6,2,0,0,4,1,0,0,0,0,0,1,0,0,0,0,3,0,3,1,4,3,0,1,2,6,1,3,2,0,2,3,0,1,5,0,3,1,2,4,0,2,5,6,0,1,0,0,1,3,0,0,3,0,0,0,0,1,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,5.3508,0.1659,0.8418,0.163,1.7797,0.3149,0.3136,0.113,2.4158,0.4362,453,0.0738,4.3,0.1754,28897,103,210,31,1225,134.4,188,67,64.4,"Vermont","Orange",-0.0144017769690344,0.0119828583825234,4.12783952863246,-0.338367528235335,0.244387500421578,-0.371103641644336,1.1570858785105,0.504196170862078,1.20932646770808,-2.10333307170182,0.352092712353196,1.68131322999667,0.306147107962141,0.00356438384607399,0.00726719036578191,0.00107277572066304,0.00465100183410043,0.00650586566079524,0.00222860504550645,2011,63,0.1659
"Vermont","VT","Orange","VT_ORANGE","50017",2018,0.351,1,4,11,8,0,0,1,4,4,6,3,0,0,5,3,2,0,0,3,0,1,0,0,0,1,5,1,6,3,6,5,1,1,3,9,2,4,4,2,3,5,0,2,8,0,5,1,3,5,0,3,7,7,1,1,1,0,1,3,2,0,3,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,0,0,18,5.3199,0.172,0.9941,0.2016,1.7782,0.3158,0.2391,0.0901,2.3085,0.3884,525,0.3261,4.5,0.3299,28937,112,203,40,1301,128,188,55,62.7,"Vermont","Orange",1.17686262806355,0.70827369933476,4.29430406076676,-0.210497962205531,2.03428304929295,-0.541190855517158,1.52849433792598,0.328083451058708,1.52774931315393,-2.19667772077674,0.316366161874046,2.14228602096755,-1.15464638579932,0.00387047724366728,0.00701524000414694,0.00138231330130974,0.00442340256419117,0.00649687251615579,0.00216677609980302,2011,63,0.172
"Vermont","VT","Orange","VT_ORANGE","50017",2020,0.351,1,4,15,9,0,0,4,5,5,7,5,0,0,5,6,2,4,0,3,1,1,0,0,0,1,9,2,11,5,11,8,1,3,7,13,2,6,6,2,5,9,0,2,11,0,8,1,5,8,0,5,9,8,1,1,2,0,1,3,2,0,3,3,0,0,0,3,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,0,19,0,0,23,5.497,0.1321,1.6508,0.2292,1.6143,0.0659,0.0773,0.0773,2.1546,0.3103,18.1,0.2301,3.8,0.2721,28873,287,231,149,1377,106,173,25,65,"Vermont","Orange",2.76248488665426,0.757701232390643,4.96537525373331,-0.455233551717907,4.24294694228928,-0.456403644799141,2.04868040094975,0.385960909186973,2.20055712556689,-2.172584927888,0.198773493796389,3.67439163338088,-2.25099699202037,0.00994008242995186,0.00800055415093686,0.00516053059952204,0.00367124995670696,0.00599175700481419,0.00225123818099955,2011,63,0.1321
"Vermont","VT","Orange","VT_ORANGE","50017",2022,0.351,2,5,16,10,0,0,7,6,5,8,6,0,0,5,7,3,5,0,4,4,1,0,0,0,2,10,2,14,6,12,10,2,4,9,16,2,7,7,2,5,11,0,3,14,2,9,1,6,9,0,6,10,10,1,2,3,0,1,3,2,0,3,4,0,0,0,5,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,5,0,21,0,0,26,5.1214,0.0939,1.3668,0.1565,1.7419,0.0967,0.0735,0.0735,1.9392,0.224,17,0.2055,3.1,0.1864,29439,307,164,112,1626,137,206,36,66,"Vermont","Orange",4.41285819499287,1.35126862136661,5.50654853227879,-0.612271008000548,5.77798072184877,-0.455227480055816,2.82184623709593,0.209241434452688,2.55954310487089,-2.1806249660982,0.332776272579819,4.3974378863736,-3.83477677139625,0.0104283433540541,0.0055708414008628,0.00380447705424777,0.00465369068242807,0.00699752029620571,0.002241923978396,2011,63,0.0939
"Vermont","VT","Orleans","VT_ORLEANS","50019",2000,0.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2881,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,3587,0.7288,858,0.7453,26277,2579,3876,897,1140,992,1518,76334,176,"Vermont","Orleans",-1.90205561844577,0.283265732016883,-0.360878349008256,0.220256304254983,-2.3884261013146,-0.264866245565068,-0.251018757583049,-0.191857168606742,-2.91948327099983,-0.411898075659322,0.444300575655357,-0.531287967098038,0.0490490627926145,0.0981466681889104,0.147505422993492,0.0341363169311565,0.0377516459260951,0.0577691517296495,0.00669787266430719,2011,64,NA
"Vermont","VT","Orleans","VT_ORLEANS","50019",2010,0.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7723,0.5877,NA,NA,NA,NA,NA,NA,NA,NA,3770,0.4802,0.07180773,0.4892,27256,131,222,1092,4641,1156,153,106,387,"Vermont","Orleans",-1.90205561844577,0.283265732016883,-0.360878349008256,0.220256304254983,-2.3884261013146,-0.264866245565068,-0.251018757583049,-0.191857168606742,-2.91948327099983,-0.411898075659322,0.444300575655357,-0.531287967098038,0.0490490627926145,0.00480628118579395,0.00814499559729968,0.0400645729380687,0.0424126797769298,0.00561344291165248,0.0141987085412386,2011,64,NA
"Vermont","VT","Orleans","VT_ORLEANS","50019",2014,0.439,0,1,6,4,0,0,1,4,2,4,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2,0,2,1,4,3,0,1,2,5,1,2,2,0,2,0,0,1,3,0,3,1,2,3,0,2,3,4,0,1,0,0,1,3,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,6.582,0.3483,1.8551,0.4677,2.1812,0.6345,0.3368,0.1248,2.2089,0.3391,17,0.1066,6.5,0.2884,27160,566,227,4,1140,152.6,155,65,60.3,"Vermont","Orleans",-0.423175967486324,0.146831950003764,3.2242560660921,-0.286898950515895,-0.280940935930085,-0.432049181657715,0.627216841801694,0.344346709242115,0.554740069816095,-1.89707534071453,0.864329582269202,0.218539983555357,0.159404926736575,0.020839469808542,0.00835787923416789,0.000147275405007364,0.00561855670103093,0.00570692194403535,0.00222017673048601,2011,64,0.3483
"Vermont","VT","Orleans","VT_ORLEANS","50019",2016,0.439,0,2,8,5,0,0,1,4,2,6,2,0,0,4,1,0,0,0,0,0,1,0,0,0,0,3,0,3,1,4,3,0,1,2,6,1,3,2,0,2,3,0,1,5,0,3,1,2,4,0,2,5,6,0,1,0,0,1,3,0,0,3,0,0,0,0,1,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,6.8545,0.3859,1.7119,0.4177,2.2961,0.7154,0.389,0.15,2.4575,0.455,12.8,0.2998,5.2,0.2719,27076,543,195,16,1195,158.5,168,84,64.4,"Vermont","Orleans",-0.0144017769690344,0.0119828583825234,4.12783952863246,-0.338367528235335,0.244387500421578,-0.371103641644336,1.1570858785105,0.504196170862078,1.20932646770808,-2.10333307170182,0.352092712353196,1.68131322999667,0.306147107962141,0.0200546609543507,0.00720195006647954,0.000590929236223962,0.00585389274634363,0.0062047569803516,0.00237849017580145,2011,64,0.3859
